State,County,Year,Month,prcp,tmax,tmin
California,Ventura,1988,8,0.0,,
California,Yolo,1988,8,0.0,,
California,Yuba,1988,8,0.0,,
California,Alameda,1988,9,0.0,,
California,Alpine,1988,9,2.366328239440918,,
California,Amador,1988,9,0.7422686219215393,,
California,Butte,1988,9,0.0,,
California,Calaveras,1988,9,0.2857183516025543,,
California,Colusa,1988,9,0.0,,
California,Contra Costa,1988,9,0.0,,
California,Del Norte,1988,9,8.213391304016113,,
California,El Dorado,1988,9,1.366471290588379,,
California,Fresno,1988,9,5.75126838684082,,
California,Glenn,1988,9,0.0,,
California,Humboldt,1988,9,4.9937028884887695,,
California,Imperial,1988,9,0.0,,
California,Inyo,1988,9,8.636998176574707,,
California,Kern,1988,9,0.0,,
California,Kings,1988,9,0.0,,
California,Lake,1988,9,0.0,,
California,Lassen,1988,9,1.6912356615066528,,
California,Los Angeles,1988,9,2.4445576667785645,,
California,Madera,1988,9,0.832673966884613,,
California,Marin,1988,9,0.0,,
California,Mariposa,1988,9,0.4355376660823822,,
California,Mendocino,1988,9,0.0,,
California,Merced,1988,9,0.0,,
California,Modoc,1988,9,8.00872802734375,,
California,Mono,1988,9,6.9871344566345215,,
California,Monterey,1988,9,0.0,,
California,Napa,1988,9,0.0,,
California,Nevada,1988,9,2.1343770027160645,,
California,Orange,1988,9,4.257571697235107,,
California,Placer,1988,9,2.686105251312256,,
California,Plumas,1988,9,0.8673630356788635,,
California,Riverside,1988,9,0.18302622437477112,,
California,Sacramento,1988,9,0.0,,
California,San Benito,1988,9,0.0,,
California,San Bernardino,1988,9,0.1529087871313095,,
California,San Diego,1988,9,0.014803493395447731,,
California,San Francisco,1988,9,0.0,,
California,San Joaquin,1988,9,0.0,,
California,San Luis Obispo,1988,9,0.0,,
California,San Mateo,1988,9,0.0,,
California,Santa Barbara,1988,9,0.0,,
California,Santa Clara,1988,9,0.0,,
California,Santa Cruz,1988,9,0.0,,
California,Shasta,1988,9,0.0,,
California,Sierra,1988,9,3.607283115386963,,
California,Siskiyou,1988,9,1.5703623294830322,,
California,Solano,1988,9,0.0,,
California,Sonoma,1988,9,0.0,,
California,Stanislaus,1988,9,0.0,,
California,Sutter,1988,9,0.0,,
California,Tehama,1988,9,0.0,,
California,Trinity,1988,9,0.0,,
California,Tulare,1988,9,2.4059717655181885,,
California,Tuolumne,1988,9,0.8664751648902893,,
California,Ventura,1988,9,0.6991392970085144,,
California,Yolo,1988,9,0.0,,
California,Yuba,1988,9,0.0,,
California,Alameda,1988,10,6.342272758483887,,
California,Alpine,1988,10,0.0,,
California,Amador,1988,10,0.002247738419100642,,
California,Butte,1988,10,0.6140338182449341,,
California,Calaveras,1988,10,0.0,,
California,Colusa,1988,10,0.7116824388504028,,
California,Contra Costa,1988,10,9.454131126403809,,
California,Del Norte,1988,10,12.995452880859375,,
California,El Dorado,1988,10,0.10924313962459564,,
California,Fresno,1988,10,0.0,,
California,Glenn,1988,10,1.2107819318771362,,
California,Humboldt,1988,10,30.195104598999023,,
California,Imperial,1988,10,3.5653510093688965,,
California,Inyo,1988,10,0.0,,
California,Kern,1988,10,0.0,,
California,Kings,1988,10,0.0,,
California,Lake,1988,10,3.9283881187438965,,
California,Lassen,1988,10,1.2205647230148315,,
California,Los Angeles,1988,10,0.0,,
California,Madera,1988,10,0.0,,
California,Marin,1988,10,17.452655792236328,,
California,Mariposa,1988,10,0.0,,
California,Mendocino,1988,10,16.974075317382812,,
California,Merced,1988,10,0.0,,
California,Modoc,1988,10,0.28557443618774414,,
California,Mono,1988,10,0.0,,
California,Monterey,1988,10,0.0,,
California,Napa,1988,10,2.406855344772339,,
California,Nevada,1988,10,1.1585338115692139,,
California,Orange,1988,10,0.0,,
California,Placer,1988,10,0.3994804918766022,,
California,Plumas,1988,10,2.132796049118042,,
California,Riverside,1988,10,0.11219025403261185,,
California,Sacramento,1988,10,3.091191291809082,,
California,San Benito,1988,10,0.0,,
California,San Bernardino,1988,10,0.0,,
California,San Diego,1988,10,0.007456574123352766,,
California,San Francisco,1988,10,16.4486083984375,,
California,San Joaquin,1988,10,1.91311514377594,,
California,San Luis Obispo,1988,10,0.0,,
California,San Mateo,1988,10,12.56905746459961,,
California,Santa Barbara,1988,10,0.0,,
California,Santa Clara,1988,10,1.6748343706130981,,
California,Santa Cruz,1988,10,6.834341526031494,,
California,Shasta,1988,10,4.905808925628662,,
California,Sierra,1988,10,2.566389322280884,,
California,Siskiyou,1988,10,3.6757402420043945,,
California,Solano,1988,10,5.326235294342041,,
California,Sonoma,1988,10,6.89829683303833,,
California,Stanislaus,1988,10,0.0,,
California,Sutter,1988,10,2.024951457977295,,
California,Tehama,1988,10,3.705272912979126,,
California,Trinity,1988,10,18.90730857849121,,
California,Tulare,1988,10,0.0,,
California,Tuolumne,1988,10,0.0,,
California,Ventura,1988,10,0.0,,
California,Yolo,1988,10,2.5819334983825684,,
California,Yuba,1988,10,1.3192847967147827,,
California,Alameda,1988,11,74.64329528808594,,
California,Alpine,1988,11,191.82115173339844,,
California,Amador,1988,11,158.44700622558594,,
California,Butte,1988,11,284.6244201660156,,
California,Calaveras,1988,11,146.36376953125,,
California,Colusa,1988,11,89.63140106201172,,
California,Contra Costa,1988,11,73.4968032836914,,
California,Del Norte,1988,11,527.126953125,,
California,El Dorado,1988,11,252.10935974121094,,
California,Fresno,1988,11,61.60841369628906,,
California,Glenn,1988,11,104.73222351074219,,
California,Humboldt,1988,11,453.06976318359375,,
California,Imperial,1988,11,0.0045281811617314816,,
California,Inyo,1988,11,5.137887477874756,,
California,Kern,1988,11,17.698314666748047,,
California,Kings,1988,11,16.681306838989258,,
California,Lake,1988,11,199.19873046875,,
California,Lassen,1988,11,146.33953857421875,,
California,Los Angeles,1988,11,29.124536514282227,,
California,Madera,1988,11,81.27305603027344,,
California,Marin,1988,11,209.90585327148438,,
California,Mariposa,1988,11,134.41445922851562,,
California,Mendocino,1988,11,381.6672058105469,,
California,Merced,1988,11,43.48622131347656,,
California,Modoc,1988,11,138.7764129638672,,
California,Mono,1988,11,51.575279235839844,,
California,Monterey,1988,11,50.02526092529297,,
California,Napa,1988,11,141.03965759277344,,
California,Nevada,1988,11,373.18768310546875,,
California,Orange,1988,11,31.651933670043945,,
California,Placer,1988,11,315.4689636230469,,
California,Plumas,1988,11,298.2900085449219,,
California,Riverside,1988,11,5.705360412597656,,
California,Sacramento,1988,11,62.918697357177734,,
California,San Benito,1988,11,41.43165588378906,,
California,San Bernardino,1988,11,9.199776649475098,,
California,San Diego,1988,11,28.490962982177734,,
California,San Francisco,1988,11,123.31947326660156,,
California,San Joaquin,1988,11,49.17584991455078,,
California,San Luis Obispo,1988,11,49.429500579833984,,
California,San Mateo,1988,11,118.7827377319336,,
California,Santa Barbara,1988,11,34.24195098876953,,
California,Santa Clara,1988,11,80.51632690429688,,
California,Santa Cruz,1988,11,132.86143493652344,,
California,Shasta,1988,11,314.5993347167969,,
California,Sierra,1988,11,357.7452697753906,,
California,Siskiyou,1988,11,275.1719055175781,,
California,Solano,1988,11,69.98066711425781,,
California,Sonoma,1988,11,220.2758331298828,,
California,Stanislaus,1988,11,55.64475631713867,,
California,Sutter,1988,11,95.0185546875,,
California,Tehama,1988,11,212.886962890625,,
California,Trinity,1988,11,396.7681884765625,,
California,Tulare,1988,11,83.30361938476562,,
California,Tuolumne,1988,11,167.95252990722656,,
California,Ventura,1988,11,21.7877254486084,,
California,Yolo,1988,11,69.22377014160156,,
California,Yuba,1988,11,278.06951904296875,,
California,Alameda,1988,12,79.71439361572266,,
California,Alpine,1988,12,144.94692993164062,,
California,Amador,1988,12,122.5621337890625,,
California,Butte,1988,12,143.11917114257812,,
California,Calaveras,1988,12,130.3401336669922,,
California,Colusa,1988,12,82.27947235107422,,
California,Contra Costa,1988,12,75.34456634521484,,
California,Del Norte,1988,12,231.2584228515625,,
California,El Dorado,1988,12,133.5653839111328,,
California,Fresno,1988,12,98.4619369506836,,
California,Glenn,1988,12,84.0294418334961,,
California,Humboldt,1988,12,227.74346923828125,,
California,Imperial,1988,12,0.21453823149204254,,
California,Inyo,1988,12,17.572633743286133,,
California,Kern,1988,12,44.23204803466797,,
California,Kings,1988,12,52.137779235839844,,
California,Lake,1988,12,135.42115783691406,,
California,Lassen,1988,12,47.16923522949219,,
California,Los Angeles,1988,12,133.293701171875,,
California,Madera,1988,12,103.5299072265625,,
California,Marin,1988,12,167.78329467773438,,
California,Mariposa,1988,12,134.73460388183594,,
California,Mendocino,1988,12,171.62380981445312,,
California,Merced,1988,12,65.21989440917969,,
California,Modoc,1988,12,44.97126770019531,,
California,Mono,1988,12,57.420536041259766,,
California,Monterey,1988,12,121.4369125366211,,
California,Napa,1988,12,118.83061981201172,,
California,Nevada,1988,12,163.27325439453125,,
California,Orange,1988,12,117.08265686035156,,
California,Placer,1988,12,148.73231506347656,,
California,Plumas,1988,12,110.13916778564453,,
California,Riverside,1988,12,26.612323760986328,,
California,Sacramento,1988,12,73.13824462890625,,
California,San Benito,1988,12,94.21171569824219,,
California,San Bernardino,1988,12,20.80669593811035,,
California,San Diego,1988,12,60.582786560058594,,
California,San Francisco,1988,12,121.03009033203125,,
California,San Joaquin,1988,12,69.09758758544922,,
California,San Luis Obispo,1988,12,138.9442138671875,,
California,San Mateo,1988,12,140.2042999267578,,
California,Santa Barbara,1988,12,126.06852722167969,,
California,Santa Clara,1988,12,100.99414825439453,,
California,Santa Cruz,1988,12,184.0300750732422,,
California,Shasta,1988,12,105.84687805175781,,
California,Sierra,1988,12,156.878173828125,,
California,Siskiyou,1988,12,87.9984359741211,,
California,Solano,1988,12,86.11222839355469,,
California,Sonoma,1988,12,144.6835479736328,,
California,Stanislaus,1988,12,70.69839477539062,,
California,Sutter,1988,12,92.444091796875,,
California,Tehama,1988,12,105.23966979980469,,
California,Trinity,1988,12,121.64213562011719,,
California,Tulare,1988,12,119.5505142211914,,
California,Tuolumne,1988,12,143.0987091064453,,
California,Ventura,1988,12,135.60035705566406,,
California,Yolo,1988,12,95.9258041381836,,
California,Yuba,1988,12,132.0308837890625,,
California,Alameda,1989,1,30.833168029785156,,
California,Alpine,1989,1,55.35211181640625,,
California,Amador,1989,1,46.213356018066406,,
California,Butte,1989,1,64.0408935546875,,
California,Calaveras,1989,1,42.34343338012695,,
California,Colusa,1989,1,18.818389892578125,,
California,Contra Costa,1989,1,32.80723190307617,,
California,Del Norte,1989,1,220.49134826660156,,
California,El Dorado,1989,1,56.60859680175781,,
California,Fresno,1989,1,17.431562423706055,,
California,Glenn,1989,1,19.652761459350586,,
California,Humboldt,1989,1,208.70150756835938,,
California,Imperial,1989,1,22.384723663330078,,
California,Inyo,1989,1,5.761643886566162,,
California,Kern,1989,1,12.559115409851074,,
California,Kings,1989,1,5.855904579162598,,
California,Lake,1989,1,48.100929260253906,,
California,Lassen,1989,1,40.13908386230469,,
California,Los Angeles,1989,1,20.568422317504883,,
California,Madera,1989,1,20.69215965270996,,
California,Marin,1989,1,63.50056076049805,,
California,Mariposa,1989,1,36.100975036621094,,
California,Mendocino,1989,1,98.416748046875,,
California,Merced,1989,1,17.453773498535156,,
California,Modoc,1989,1,60.89815902709961,,
California,Mono,1989,1,11.40180492401123,,
California,Monterey,1989,1,29.01311683654785,,
California,Napa,1989,1,26.30986976623535,,
California,Nevada,1989,1,100.63507080078125,,
California,Orange,1989,1,19.754690170288086,,
California,Placer,1989,1,70.55938720703125,,
California,Plumas,1989,1,63.00152587890625,,
California,Riverside,1989,1,31.95431900024414,,
California,Sacramento,1989,1,25.652587890625,,
California,San Benito,1989,1,20.053930282592773,,
California,San Bernardino,1989,1,29.24649429321289,,
California,San Diego,1989,1,24.83416175842285,,
California,San Francisco,1989,1,40.244693756103516,,
California,San Joaquin,1989,1,19.29932403564453,,
California,San Luis Obispo,1989,1,23.29720115661621,,
California,San Mateo,1989,1,45.58518600463867,,
California,Santa Barbara,1989,1,10.955690383911133,,
California,Santa Clara,1989,1,32.945587158203125,,
California,Santa Cruz,1989,1,39.544288635253906,,
California,Shasta,1989,1,85.42469787597656,,
California,Sierra,1989,1,103.94739532470703,,
California,Siskiyou,1989,1,85.06734466552734,,
California,Solano,1989,1,26.358736038208008,,
California,Sonoma,1989,1,55.96425247192383,,
California,Stanislaus,1989,1,20.046329498291016,,
California,Sutter,1989,1,34.051116943359375,,
California,Tehama,1989,1,51.021209716796875,,
California,Trinity,1989,1,112.24869537353516,,
California,Tulare,1989,1,20.838685989379883,,
California,Tuolumne,1989,1,40.646080017089844,,
California,Ventura,1989,1,18.429441452026367,,
California,Yolo,1989,1,22.82608413696289,,
California,Yuba,1989,1,69.72638702392578,,
California,Alameda,1989,2,37.36334991455078,,
California,Alpine,1989,2,87.42079162597656,,
California,Amador,1989,2,71.76425170898438,,
California,Butte,1989,2,59.8328742980957,,
California,Calaveras,1989,2,70.6513442993164,,
California,Colusa,1989,2,18.594995498657227,,
California,Contra Costa,1989,2,33.20810317993164,,
California,Del Norte,1989,2,141.9073944091797,,
California,El Dorado,1989,2,94.08280944824219,,
California,Fresno,1989,2,50.26643753051758,,
California,Glenn,1989,2,18.878847122192383,,
California,Humboldt,1989,2,86.8073959350586,,
California,Imperial,1989,2,0.33384034037590027,,
California,Inyo,1989,2,14.297723770141602,,
California,Kern,1989,2,35.75238800048828,,
California,Kings,1989,2,31.77309799194336,,
California,Lake,1989,2,33.76464080810547,,
California,Lassen,1989,2,40.74178695678711,,
California,Los Angeles,1989,2,64.20861053466797,,
California,Madera,1989,2,61.720245361328125,,
California,Marin,1989,2,49.86558532714844,,
California,Mariposa,1989,2,76.91668701171875,,
California,Mendocino,1989,2,48.359073638916016,,
California,Merced,1989,2,31.679161071777344,,
California,Modoc,1989,2,28.384984970092773,,
California,Mono,1989,2,30.199424743652344,,
California,Monterey,1989,2,47.656314849853516,,
California,Napa,1989,2,35.644622802734375,,
California,Nevada,1989,2,120.04955291748047,,
California,Orange,1989,2,39.27383804321289,,
California,Placer,1989,2,105.75877380371094,,
California,Plumas,1989,2,85.62777709960938,,
California,Riverside,1989,2,18.97292137145996,,
California,Sacramento,1989,2,35.895286560058594,,
California,San Benito,1989,2,28.19886589050293,,
California,San Bernardino,1989,2,13.615828514099121,,
California,San Diego,1989,2,42.93233108520508,,
California,San Francisco,1989,2,37.38182830810547,,
California,San Joaquin,1989,2,35.339481353759766,,
California,San Luis Obispo,1989,2,54.536861419677734,,
California,San Mateo,1989,2,37.18017578125,,
California,Santa Barbara,1989,2,72.04388427734375,,
California,Santa Clara,1989,2,45.01007843017578,,
California,Santa Cruz,1989,2,46.35505676269531,,
California,Shasta,1989,2,53.509132385253906,,
California,Sierra,1989,2,121.4751968383789,,
California,Siskiyou,1989,2,40.92991638183594,,
California,Solano,1989,2,30.631511688232422,,
California,Sonoma,1989,2,40.65281295776367,,
California,Stanislaus,1989,2,37.46260070800781,,
California,Sutter,1989,2,30.13645362854004,,
California,Tehama,1989,2,36.853397369384766,,
California,Trinity,1989,2,44.67365646362305,,
California,Tulare,1989,2,64.01216125488281,,
California,Tuolumne,1989,2,90.91268920898438,,
California,Ventura,1989,2,96.94404602050781,,
California,Yolo,1989,2,27.90880584716797,,
California,Yuba,1989,2,68.1347427368164,,
California,Alameda,1989,3,109.61703491210938,,
California,Alpine,1989,3,306.4311828613281,,
California,Amador,1989,3,295.8572082519531,,
California,Butte,1989,3,402.3893127441406,,
California,Calaveras,1989,3,253.22731018066406,,
California,Colusa,1989,3,164.27334594726562,,
California,Contra Costa,1989,3,124.90425109863281,,
California,Del Norte,1989,3,494.8547058105469,,
California,El Dorado,1989,3,396.23480224609375,,
California,Fresno,1989,3,66.47435760498047,,
California,Glenn,1989,3,168.7435760498047,,
California,Humboldt,1989,3,422.8581237792969,,
California,Imperial,1989,3,1.2207272052764893,,
California,Inyo,1989,3,7.300020217895508,,
California,Kern,1989,3,23.094463348388672,,
California,Kings,1989,3,24.351478576660156,,
California,Lake,1989,3,304.1700439453125,,
California,Lassen,1989,3,134.0115509033203,,
California,Los Angeles,1989,3,19.94269371032715,,
California,Madera,1989,3,114.17931365966797,,
California,Marin,1989,3,365.1655578613281,,
California,Mariposa,1989,3,173.99794006347656,,
California,Mendocino,1989,3,396.6781311035156,,
California,Merced,1989,3,52.80103302001953,,
California,Modoc,1989,3,115.05797576904297,,
California,Mono,1989,3,61.57472610473633,,
California,Monterey,1989,3,58.36557388305664,,
California,Napa,1989,3,238.36001586914062,,
California,Nevada,1989,3,527.6782836914062,,
California,Orange,1989,3,20.465068817138672,,
California,Placer,1989,3,444.1171569824219,,
California,Plumas,1989,3,399.1731872558594,,
California,Riverside,1989,3,10.138786315917969,,
California,Sacramento,1989,3,162.73922729492188,,
California,San Benito,1989,3,42.57628631591797,,
California,San Bernardino,1989,3,9.594691276550293,,
California,San Diego,1989,3,48.57204818725586,,
California,San Francisco,1989,3,193.26686096191406,,
California,San Joaquin,1989,3,90.54037475585938,,
California,San Luis Obispo,1989,3,44.47288131713867,,
California,San Mateo,1989,3,174.12905883789062,,
California,Santa Barbara,1989,3,24.492399215698242,,
California,Santa Clara,1989,3,110.00338745117188,,
California,Santa Cruz,1989,3,188.4059295654297,,
California,Shasta,1989,3,389.38421630859375,,
California,Sierra,1989,3,452.51910400390625,,
California,Siskiyou,1989,3,287.6130676269531,,
California,Solano,1989,3,133.80392456054688,,
California,Sonoma,1989,3,367.6158752441406,,
California,Stanislaus,1989,3,73.51093292236328,,
California,Sutter,1989,3,182.77674865722656,,
California,Tehama,1989,3,284.5334167480469,,
California,Trinity,1989,3,365.52825927734375,,
California,Tulare,1989,3,93.84489440917969,,
California,Tuolumne,1989,3,248.35458374023438,,
California,Ventura,1989,3,19.170368194580078,,
California,Yolo,1989,3,155.4638671875,,
California,Yuba,1989,3,392.7391662597656,,
California,Alameda,1989,4,15.236586570739746,,
California,Alpine,1989,4,41.55475616455078,,
California,Amador,1989,4,43.692779541015625,,
California,Butte,1989,4,47.939273834228516,,
California,Calaveras,1989,4,32.409698486328125,,
California,Colusa,1989,4,18.69403839111328,,
California,Contra Costa,1989,4,12.42791748046875,,
California,Del Norte,1989,4,121.54475402832031,,
California,El Dorado,1989,4,62.82288360595703,,
California,Fresno,1989,4,11.503870010375977,,
California,Glenn,1989,4,28.9946231842041,,
California,Humboldt,1989,4,110.23383331298828,,
California,Imperial,1989,4,0.0020626657642424107,,
California,Inyo,1989,4,0.6953127980232239,,
California,Kern,1989,4,2.1390669345855713,,
California,Kings,1989,4,0.5776039958000183,,
California,Lake,1989,4,56.54838943481445,,
California,Lassen,1989,4,19.703603744506836,,
California,Los Angeles,1989,4,2.157665967941284,,
California,Madera,1989,4,14.914742469787598,,
California,Marin,1989,4,32.69322204589844,,
California,Mariposa,1989,4,23.0821533203125,,
California,Mendocino,1989,4,71.7176513671875,,
California,Merced,1989,4,4.888321399688721,,
California,Modoc,1989,4,35.4848747253418,,
California,Mono,1989,4,8.270851135253906,,
California,Monterey,1989,4,14.179231643676758,,
California,Napa,1989,4,25.23346519470215,,
California,Nevada,1989,4,69.94597625732422,,
California,Orange,1989,4,0.09398335963487625,,
California,Placer,1989,4,59.35719299316406,,
California,Plumas,1989,4,39.765140533447266,,
California,Riverside,1989,4,0.21071557700634003,,
California,Sacramento,1989,4,9.393455505371094,,
California,San Benito,1989,4,10.186267852783203,,
California,San Bernardino,1989,4,0.24024634063243866,,
California,San Diego,1989,4,1.885764241218567,,
California,San Francisco,1989,4,21.63947868347168,,
California,San Joaquin,1989,4,6.1742329597473145,,
California,San Luis Obispo,1989,4,13.753127098083496,,
California,San Mateo,1989,4,27.77300453186035,,
California,Santa Barbara,1989,4,9.694280624389648,,
California,Santa Clara,1989,4,14.129155158996582,,
California,Santa Cruz,1989,4,24.771894454956055,,
California,Shasta,1989,4,72.8841323852539,,
California,Sierra,1989,4,60.83631134033203,,
California,Siskiyou,1989,4,59.43121337890625,,
California,Solano,1989,4,11.878951072692871,,
California,Sonoma,1989,4,46.00722885131836,,
California,Stanislaus,1989,4,4.180916786193848,,
California,Sutter,1989,4,14.379931449890137,,
California,Tehama,1989,4,56.54695129394531,,
California,Trinity,1989,4,75.13581848144531,,
California,Tulare,1989,4,18.234285354614258,,
California,Tuolumne,1989,4,33.724571228027344,,
California,Ventura,1989,4,12.781949043273926,,
California,Yolo,1989,4,12.346579551696777,,
California,Yuba,1989,4,43.19647216796875,,
California,Alameda,1989,5,2.307140588760376,,
California,Alpine,1989,5,34.17158889770508,,
California,Amador,1989,5,12.871649742126465,,
California,Butte,1989,5,11.691258430480957,,
California,Calaveras,1989,5,11.742795944213867,,
California,Colusa,1989,5,1.2414716482162476,,
California,Contra Costa,1989,5,2.696078062057495,,
California,Del Norte,1989,5,80.83599853515625,,
California,El Dorado,1989,5,20.477943420410156,,
California,Fresno,1989,5,21.421018600463867,,
California,Glenn,1989,5,6.01215124130249,,
California,Humboldt,1989,5,59.075225830078125,,
California,Imperial,1989,5,0.0,,
California,Inyo,1989,5,12.093644142150879,,
California,Kern,1989,5,7.071884632110596,,
California,Kings,1989,5,7.57818603515625,,
California,Lake,1989,5,5.311230659484863,,
California,Lassen,1989,5,43.25956726074219,,
California,Los Angeles,1989,5,3.153893232345581,,
California,Madera,1989,5,31.01746940612793,,
California,Marin,1989,5,3.2149481773376465,,
California,Mariposa,1989,5,38.41241455078125,,
California,Mendocino,1989,5,14.94949722290039,,
California,Merced,1989,5,0.9198377728462219,,
California,Modoc,1989,5,40.6394157409668,,
California,Mono,1989,5,44.91435241699219,,
California,Monterey,1989,5,7.817165851593018,,
California,Napa,1989,5,0.15931661427021027,,
California,Nevada,1989,5,19.033979415893555,,
California,Orange,1989,5,0.0,,
California,Placer,1989,5,15.617012023925781,,
California,Plumas,1989,5,31.818052291870117,,
California,Riverside,1989,5,0.8575248718261719,,
California,Sacramento,1989,5,1.3184000253677368,,
California,San Benito,1989,5,4.364400386810303,,
California,San Bernardino,1989,5,2.6496121883392334,,
California,San Diego,1989,5,4.6831254959106445,,
California,San Francisco,1989,5,1.1286957263946533,,
California,San Joaquin,1989,5,1.4217168092727661,,
California,San Luis Obispo,1989,5,11.049504280090332,,
California,San Mateo,1989,5,2.5721826553344727,,
California,Santa Barbara,1989,5,11.942835807800293,,
California,Santa Clara,1989,5,2.6881580352783203,,
California,Santa Cruz,1989,5,4.762838363647461,,
California,Shasta,1989,5,48.57332229614258,,
California,Sierra,1989,5,43.40069580078125,,
California,Siskiyou,1989,5,61.561500549316406,,
California,Solano,1989,5,0.6879164576530457,,
California,Sonoma,1989,5,1.2752102613449097,,
California,Stanislaus,1989,5,0.9275791645050049,,
California,Sutter,1989,5,0.5019183158874512,,
California,Tehama,1989,5,21.74700164794922,,
California,Trinity,1989,5,27.431875228881836,,
California,Tulare,1989,5,21.657514572143555,,
California,Tuolumne,1989,5,28.46703338623047,,
California,Ventura,1989,5,4.7952070236206055,,
California,Yolo,1989,5,0.13446789979934692,,
California,Yuba,1989,5,12.544034957885742,,
California,Alameda,1989,6,0.9697800874710083,,
California,Alpine,1989,6,40.372257232666016,,
California,Amador,1989,6,7.053186893463135,,
California,Butte,1989,6,13.5763521194458,,
California,Calaveras,1989,6,1.0988725423812866,,
California,Colusa,1989,6,10.326892852783203,,
California,Contra Costa,1989,6,3.693371057510376,,
California,Del Norte,1989,6,36.35490417480469,,
California,El Dorado,1989,6,28.776357650756836,,
California,Fresno,1989,6,0.5038672089576721,,
California,Glenn,1989,6,10.912099838256836,,
California,Humboldt,1989,6,24.83584976196289,,
California,Imperial,1989,6,0.0,,
California,Inyo,1989,6,1.3638607263565063,,
California,Kern,1989,6,0.0,,
California,Kings,1989,6,0.0,,
California,Lake,1989,6,11.52021598815918,,
California,Lassen,1989,6,25.016515731811523,,
California,Los Angeles,1989,6,0.023140598088502884,,
California,Madera,1989,6,1.0961551666259766,,
California,Marin,1989,6,9.083763122558594,,
California,Mariposa,1989,6,4.407714366912842,,
California,Mendocino,1989,6,18.27260971069336,,
California,Merced,1989,6,0.0,,
California,Modoc,1989,6,11.568244934082031,,
California,Mono,1989,6,19.11852264404297,,
California,Monterey,1989,6,0.0,,
California,Napa,1989,6,6.682348728179932,,
California,Nevada,1989,6,22.788589477539062,,
California,Orange,1989,6,0.9773374795913696,,
California,Placer,1989,6,23.2265567779541,,
California,Plumas,1989,6,38.41814422607422,,
California,Riverside,1989,6,0.0004855301813222468,,
California,Sacramento,1989,6,8.543935775756836,,
California,San Benito,1989,6,0.0,,
California,San Bernardino,1989,6,0.00017979665426537395,,
California,San Diego,1989,6,0.026056284084916115,,
California,San Francisco,1989,6,3.328261137008667,,
California,San Joaquin,1989,6,3.552168130874634,,
California,San Luis Obispo,1989,6,0.0,,
California,San Mateo,1989,6,0.8366044759750366,,
California,Santa Barbara,1989,6,0.0,,
California,Santa Clara,1989,6,0.0,,
California,Santa Cruz,1989,6,0.08907235413789749,,
California,Shasta,1989,6,13.54633617401123,,
California,Sierra,1989,6,35.28974151611328,,
California,Siskiyou,1989,6,12.86517333984375,,
California,Solano,1989,6,5.683798789978027,,
California,Sonoma,1989,6,13.457152366638184,,
California,Stanislaus,1989,6,0.027704278007149696,,
California,Sutter,1989,6,13.893830299377441,,
California,Tehama,1989,6,14.058228492736816,,
California,Trinity,1989,6,17.025028228759766,,
California,Tulare,1989,6,0.1970701962709427,,
California,Tuolumne,1989,6,16.186662673950195,,
California,Ventura,1989,6,0.0,,
California,Yolo,1989,6,9.268446922302246,,
California,Yuba,1989,6,13.69500732421875,,
California,Alameda,1989,7,0.0,,
California,Alpine,1989,7,0.0,,
California,Amador,1989,7,0.0,,
California,Butte,1989,7,0.0,,
California,Calaveras,1989,7,0.0,,
California,Colusa,1989,7,0.0,,
California,Contra Costa,1989,7,0.0,,
California,Del Norte,1989,7,6.896941661834717,,
California,El Dorado,1989,7,0.0,,
California,Fresno,1989,7,0.006238762754946947,,
California,Glenn,1989,7,0.0,,
California,Humboldt,1989,7,1.2938628196716309,,
California,Imperial,1989,7,5.878285884857178,,
California,Inyo,1989,7,0.0011758930049836636,,
California,Kern,1989,7,0.0,,
California,Kings,1989,7,0.0,,
California,Lake,1989,7,0.0,,
California,Lassen,1989,7,0.0,,
California,Los Angeles,1989,7,0.0,,
California,Madera,1989,7,0.0,,
California,Marin,1989,7,0.0,,
California,Mariposa,1989,7,0.0,,
California,Mendocino,1989,7,0.0,,
California,Merced,1989,7,0.0,,
California,Modoc,1989,7,0.0,,
California,Mono,1989,7,0.0,,
California,Monterey,1989,7,0.0,,
California,Napa,1989,7,0.0,,
California,Nevada,1989,7,0.0,,
California,Orange,1989,7,0.0,,
California,Placer,1989,7,0.0,,
California,Plumas,1989,7,0.0,,
California,Riverside,1989,7,0.33547815680503845,,
California,Sacramento,1989,7,0.0,,
California,San Benito,1989,7,0.0,,
California,San Bernardino,1989,7,0.5210432410240173,,
California,San Diego,1989,7,0.0042493934743106365,,
California,San Francisco,1989,7,0.0,,
California,San Joaquin,1989,7,0.0,,
California,San Luis Obispo,1989,7,0.0,,
California,San Mateo,1989,7,0.0,,
California,Santa Barbara,1989,7,0.0,,
California,Santa Clara,1989,7,0.0,,
California,Santa Cruz,1989,7,0.0,,
California,Shasta,1989,7,0.0,,
California,Sierra,1989,7,0.0,,
California,Siskiyou,1989,7,0.4183751046657562,,
California,Solano,1989,7,0.0,,
California,Sonoma,1989,7,0.0,,
California,Stanislaus,1989,7,0.0,,
California,Sutter,1989,7,0.0,,
California,Tehama,1989,7,0.0,,
California,Trinity,1989,7,0.010824291966855526,,
California,Tulare,1989,7,0.0,,
California,Tuolumne,1989,7,0.0,,
California,Ventura,1989,7,0.0,,
California,Yolo,1989,7,0.0,,
California,Yuba,1989,7,0.0,,
